Rooms,Price,Postcode,Propertycount,Distance
4,4690000,3186,10579,10.5
3,,3186,10579,10.5
3,,3186,10579,10.5
3,2040000,3186,10579,10.5
4,11200000,3186,10579,10.5
4,3820000,3186,10579,10.5
5,,3186,10579,10.5
4,3850000,3186,10579,10.5
4,,3186,10579,10.5
4,1950000,3186,10579,10.5
5,5410000,3186,10579,10.5
3,1850000,3186,10579,10.5
3,1562500,3186,10579,10.5
3,2100000,3186,10579,10.5
3,,3186,10579,10.5
5,3600000,3186,10579,10.5
3,1500000,3187,6938,10.3
4,,3187,6938,10.3
5,2050000,3187,6938,10.3
2,795000,3187,6938,10.3
5,2000000,3187,6938,10.3
4,,3187,6938,10.3
4,1670000,3187,6938,10.3
3,2200000,3187,6938,10.3
4,2710000,3187,6938,10.3
2,1175000,3187,6938,10.3
4,2220000,3187,6938,10.3
3,1050000,3187,6938,10.3
3,,3187,6938,10.3
3,1355000,3187,6938,10.3
3,570000,3047,4294,14
3,,3047,4294,14
3,640000,3047,4294,14
2,,3056,11918,5.2
3,1150000,3056,11918,5.2
3,,3056,11918,5.2
3,1030000,3056,11918,5.2
5,2020000,3056,11918,5.2
3,1080000,3056,11918,5.2
3,1150000,3056,11918,5.2
2,850000,3056,11918,5.2
3,1400000,3056,11918,5.2
3,1200000,3056,11918,5.2
2,894000,3056,11918,5.2
3,1230000,3056,11918,5.2
3,,3056,11918,5.2
1,,3056,11918,5.2
3,1050000,3056,11918,5.2
1,445000,3056,11918,5.2
2,970000,3056,11918,5.2
3,1280000,3057,5533,4
3,1975000,3057,5533,4
3,1332000,3055,7082,5.2
2,560000,3055,7082,5.2
2,640000,3055,7082,5.2
3,1310000,3055,7082,5.2
2,563000,3055,7082,5.2
5,2600000,3055,7082,5.2
1,237000,3055,7082,5.2
4,,3055,7082,5.2
2,698000,3055,7082,5.2
3,1100000,3105,4480,10.8
3,970000,3105,4480,10.8
2,542500,3105,4480,10.8
4,1830000,3105,4480,10.8
4,1450000,3083,10175,12.1
2,600000,3083,10175,12.1
3,1121000,3083,10175,12.1
4,920000,3083,10175,12.1
2,580000,3083,10175,12.1
3,765000,3083,10175,12.1
2,841000,3083,10175,12.1
3,,3083,10175,12.1
4,825000,3083,10175,12.1
4,790000,3083,10175,12.1
4,870000,3083,10175,12.1
3,,3083,10175,12.1
3,770000,3083,10175,12.1
4,,3083,10175,12.1
4,1080000,3083,10175,12.1
3,675000,3083,10175,12.1
4,750000,3083,10175,12.1
3,,3083,10175,12.1
3,570000,3023,1607,14.8
4,775100,3023,1607,14.8
4,860000,3023,1686,14.8
10,2315000,3125,5678,10.4
3,1500000,3125,5678,10.4
3,,3125,5678,10.4
3,1337500,3125,5678,10.4
3,1005000,3125,5678,10.4
4,1682000,3125,5678,10.4
3,1056000,3125,5678,10.4
4,1750000,3125,5678,10.4
3,,3151,4048,14.7
4,1260000,3151,4048,14.7
3,1100000,3151,4048,14.7
3,985000,3151,4048,14.7
3,,3151,4048,14.7
3,621000,3023,2674,14.8
4,672000,3023,2674,14.8
4,,3124,8920,7.7
5,,3124,8920,7.7
2,2200000,3124,8920,7.7
2,,3124,8920,7.7
5,,3124,8920,7.7
5,2650000,3124,8920,7.7
3,,3124,8920,7.7
5,2700000,3124,8920,7.7
5,,3124,8920,7.7
2,720000,3124,8920,7.7
5,2540000,3124,8920,7.7
2,,3124,8920,7.7
4,,3124,8920,7.7
4,2755000,3124,8920,7.7
7,5450000,3124,8920,7.7
4,1880000,3124,8920,7.7
4,,3124,8920,7.7
5,,3124,8920,7.7
3,1815000,3124,8920,7.7
2,,3124,8920,7.7
4,1700000,3124,8920,7.7
4,,3124,8920,7.7
4,666000,3061,1889,16.6
4,,3126,3265,8.4
4,,3126,3265,8.4
4,4620000,3126,3265,8.4
4,2725000,3126,3265,8.4
2,1240000,3053,6786,1.6
3,1079700,3053,6786,1.6
2,1302000,3054,3106,3.5
2,720000,3054,3106,3.5
3,1108000,3163,7822,10.1
3,1250000,3163,7822,10.1
5,1665000,3163,7822,10.1
4,1700000,3163,7822,10.1
3,1240000,3163,7822,10.1
2,685000,3163,7822,10.1
2,440000,3163,7822,10.1
4,520000,3023,7719,14.8
3,,3201,8060,34.9
2,,3162,2379,8.7
2,670000,3145,608,8.4
2,1600000,3162,5051,8.7
3,,3162,5051,8.7
4,1730000,3162,5051,8.7
3,,3148,3582,11.7
4,1100000,3148,3582,11.7
2,,3148,3582,11.7
3,1025000,3148,3582,11.7
4,1250000,3196,3906,27
5,941000,3196,2076,27
3,720000,3196,2076,27
4,1475000,3192,9758,17.9
3,,3192,9758,17.9
3,1250000,3192,9758,17.9
3,810000,3192,9758,17.9
3,,3192,9758,17.9
4,1130000,3192,9758,17.9
2,685000,3192,9758,17.9
3,970000,3192,9758,17.9
3,1062500,3192,9758,17.9
3,700000,3192,9758,17.9
4,1100000,3192,9758,17.9
2,750000,3192,9758,17.9
5,1387000,3169,2727,17.5
2,575500,3168,5837,16.7
4,,3168,5837,16.7
3,800000,3168,5837,16.7
3,800000,3168,5837,16.7
3,1004000,3168,5837,16.7
4,,3168,5837,16.7
3,795000,3169,4734,17.5
4,963000,3169,4734,17.5
3,,3169,4734,17.5
2,650000,3068,2954,3.6
3,1740000,3068,2954,3.6
2,550000,3068,2954,3.6
5,3025000,3068,2954,3.6
4,2300000,3068,2954,3.6
3,1290000,3068,2954,3.6
4,3100000,3068,2954,3.6
2,706500,3058,11204,6.7
2,820000,3058,11204,6.7
4,1350000,3058,11204,6.7
3,,3058,11204,6.7
4,1269000,3058,11204,6.7
3,1150000,3058,11204,6.7
5,1190000,3058,3445,6.7
2,692500,3058,3445,6.7
2,,3066,4553,2
4,655000,3064,15510,20.6
3,435000,3064,15510,20.6
4,620000,3064,15510,20.6
3,450500,3064,15510,20.6
3,600000,3064,15510,20.6
3,563000,3064,15510,20.6
4,580000,3064,15510,20.6
3,,3064,15510,20.6
4,750000,3064,15510,20.6
3,524000,3977,7680,34.7
4,910500,3977,7680,34.7
4,,3977,6464,34.7
2,,3121,1123,2.4
3,675000,3136,11925,23
3,660000,3136,11925,23
3,750000,3136,11925,23
3,722000,3136,11925,23
2,1105000,3136,11925,23
4,1115000,3136,11925,23
4,1060000,3136,11925,23
4,940750,3136,1705,23
4,,3136,2985,23
3,800000,3136,1863,23
4,560000,3047,2246,14
5,695000,3047,2246,14
3,465000,3047,2246,14
2,275500,3175,10894,24.7
2,400000,3175,10894,24.7
3,,3175,10894,24.7
2,433000,3175,10894,24.7
3,,3175,10894,24.7
3,,3175,10894,24.7
5,775000,3175,8322,24.7
3,660000,3175,8322,24.7
3,651800,3175,8322,24.7
3,639000,3175,8322,24.7
3,574000,3175,8322,24.7
3,,3103,892,7.9
3,765000,3023,6388,14.8
3,680000,3037,2898,18
4,,3037,2898,18
4,730000,3030,2276,14.7
2,430000,3089,4258,21.8
3,648000,3089,4258,21.8
3,422000,3427,1184,27.7
5,1526000,3172,3940,22.2
3,,3172,3940,22.2
3,1343500,3108,9028,12.4
4,1500000,3108,9028,12.4
3,1490000,3108,9028,12.4
4,1290000,3108,9028,12.4
4,1340000,3108,9028,12.4
4,1220000,3108,9028,12.4
3,1155000,3109,10999,14.3
4,1105000,3109,10999,14.3
4,1450000,3109,10999,14.3
5,1250000,3109,10999,14.3
3,1260000,3109,10999,14.3
3,1380000,3109,10999,14.3
4,1585000,3109,10999,14.3
5,,3111,4790,16.1
3,950000,3111,4790,16.1
4,590000,3754,7254,25.9
4,550000,3754,7254,25.9
3,695500,3754,7254,25.9
3,512000,3177,3533,28.8
3,396000,3177,3533,28.8
3,2850000,3002,3040,1.3
2,1000000,3196,2546,27
3,1195000,3196,2546,27
3,686000,3196,2546,27
2,560000,3185,4898,7.2
1,380000,3185,4898,7.2
3,800000,3095,6990,18
3,,3095,6990,18
3,960000,3095,6990,18
2,636000,3095,6990,18
2,575000,3095,6990,18
3,1640000,3184,8989,7.2
2,800000,3184,8989,7.2
2,620000,3184,8989,7.2
2,,3184,8989,7.2
2,720000,3184,8989,7.2
4,,3802,8443,28.5
3,625000,3076,10926,19.6
3,620500,3076,10926,19.6
4,490000,3076,10926,19.6
4,646000,3076,10926,19.6
4,656000,3076,10926,19.6
3,470000,3076,10926,19.6
4,1507000,3040,9264,7.5
4,1140000,3040,9264,7.5
2,880000,3040,9264,7.5
1,345000,3040,9264,7.5
2,501500,3040,9264,7.5
4,1750000,3040,9264,7.5
2,1153000,3040,9264,7.5
2,750000,3041,1308,8.2
4,703000,3177,845,28.8
4,1900000,3078,2970,5.7
2,910000,3078,2970,5.7
2,550000,3078,2970,5.7
2,795000,3078,2970,5.7
2,1428000,3078,2970,5.7
3,745000,3060,5070,13.1
4,850000,3060,5070,13.1
3,895000,3060,5070,13.1
4,960000,3156,10788,24.8
2,530000,3156,10788,24.8
3,718000,3156,10788,24.8
2,1575000,3065,5825,2.1
3,1560000,3065,5825,2.1
4,2200000,3065,5825,2.1
2,,3065,5825,2.1
1,840000,3065,5825,2.1
4,2070000,3065,5825,2.1
2,660000,3065,5825,2.1
4,3935000,3068,6244,3.6
2,770000,3068,6244,3.6
4,,3068,6244,3.6
2,555000,3068,6244,3.6
3,1260000,3068,6244,3.6
3,1570000,3068,6244,3.6
4,1600000,3031,3593,3.4
3,1161000,3031,3593,3.4
2,860000,3031,3593,3.4
2,,3011,7570,5.1
2,,3011,7570,5.1
4,910000,3011,7570,5.1
2,1290000,3011,7570,5.1
3,815000,3011,7570,5.1
2,465000,3011,7570,5.1
3,,3131,4385,15.4
3,1100000,3131,4385,15.4
4,600000,3199,17055,38
4,665000,3199,17055,38
3,1497500,3199,17055,38
2,,3199,17055,38
3,800000,3199,17055,38
4,670000,3199,17055,38
3,600000,3199,17055,38
3,625000,3199,17055,38
3,930000,3437,290,45.9
4,760000,3043,3285,12.9
4,680000,3043,3285,12.9
3,665000,3043,3285,12.9
2,525000,3163,2403,10.1
2,698000,3146,10412,7.3
3,,3146,10412,7.3
3,1410000,3146,10412,7.3
3,,3146,10412,7.3
2,1055000,3146,10412,7.3
4,,3146,10412,7.3
4,2320000,3146,10412,7.3
5,,3146,10412,7.3
4,2075000,3146,10412,7.3
5,,3146,10412,7.3
3,,3146,10412,7.3
4,3650000,3146,10412,7.3
4,5355000,3146,10412,7.3
3,1329000,3150,15321,16.7
3,901000,3150,15321,16.7
4,1156000,3150,15321,16.7
4,,3150,15321,16.7
3,970000,3150,15321,16.7
4,1300000,3150,15321,16.7
4,1500000,3150,15321,16.7
4,1640000,3150,15321,16.7
4,1260000,3150,15321,16.7
3,,3150,15321,16.7
3,1000000,3046,8870,11.2
3,865000,3046,8870,11.2
3,780000,3046,8870,11.2
3,655000,3046,8870,11.2
1,290000,3043,1071,12.9
4,790000,3043,1071,12.9
3,830000,3043,1071,12.9
4,708000,3088,8524,16.1
4,920000,3088,8524,16.1
3,800000,3088,8524,16.1
3,985000,3088,8524,16.1
4,937000,3088,8524,16.1
3,800000,3088,8524,16.1
3,710000,3088,8524,16.1
4,700000,3059,4864,20.4
4,,3059,4864,20.4
6,1400000,3059,4864,20.4
5,1077500,3046,2606,11.2
2,665000,3046,2606,11.2
3,,3803,3728,32.3
3,,3188,5454,13.8
2,815000,3188,5454,13.8
4,2025000,3188,5454,13.8
2,662000,3188,5454,13.8
4,1750000,3188,5454,13.8
4,1750000,3188,5454,13.8
3,2670000,3188,5454,13.8
4,2600000,3188,5454,13.8
2,490000,3188,2356,13.8
4,1760000,3188,2356,13.8
2,505000,3188,2356,13.8
4,1487000,3188,2356,13.8
4,2725000,3122,11308,5.3
2,815000,3122,11308,5.3
1,502000,3122,11308,5.3
4,2750000,3122,11308,5.3
4,,3122,11308,5.3
2,,3122,11308,5.3
3,1550000,3122,11308,5.3
5,3800000,3122,11308,5.3
2,720000,3122,11308,5.3
2,775000,3123,6482,6.2
1,,3123,6482,6.2
2,515000,3123,6482,6.2
3,1500000,3123,6482,6.2
3,1200000,3123,6482,6.2
3,1350000,3123,6482,6.2
3,785000,3202,1048,18.7
3,1070000,3135,3794,21.3
4,900000,3135,3794,21.3
5,960000,3135,3794,21.3
2,694000,3084,2890,8.9
4,1330000,3084,2890,8.9
2,,3081,2947,8.8
4,900000,3081,2947,8.8
2,602000,3081,2947,8.8
3,,3081,2947,8.8
2,,3081,2674,8.8
3,,3081,2674,8.8
3,731000,3081,2674,8.8
2,545000,3081,2674,8.8
3,730000,3081,2674,8.8
2,,3190,4794,16
4,1563000,3190,4794,16
3,847000,3190,4794,16
4,1330000,3190,4794,16
2,900000,3190,4794,16
3,822000,3190,4794,16
4,1340000,3190,4794,16
4,,3190,4794,16
2,735000,3190,4794,16
5,1776000,3190,4794,16
3,1100000,3190,4794,16
2,391000,3037,5556,18
4,681000,3037,5556,18
4,682100,3037,5556,18
4,,3037,5556,18
3,500000,3029,13830,18.4
3,525000,3029,13830,18.4
4,,3029,13830,18.4
4,595000,3029,13830,18.4
4,470000,3029,13830,18.4
3,515000,3029,13830,18.4
4,593000,3029,13830,18.4
4,,3166,3145,12.3
2,810000,3166,3145,12.3
3,1480000,3166,3145,12.3
3,1181000,3166,3145,12.3
3,1000000,3166,768,12.3
4,1300000,3079,5549,7.8
3,,3079,5549,7.8
2,931000,3079,5549,7.8
4,,3079,5549,7.8
2,,3079,5549,7.8
2,,3079,5549,7.8
4,2010000,3079,1554,7.8
3,1750000,3079,1554,7.8
4,616000,3047,851,14
3,,3047,851,14
4,1210000,3036,2339,14.5
3,671000,3038,3656,15.5
4,900000,3038,3656,15.5
3,786000,3033,5629,11.7
3,1095000,3033,5629,11.7
3,770000,3042,1119,10.4
4,1650000,3031,5263,3.4
3,850000,3031,5263,3.4
1,,3031,5263,3.4
6,,3101,10331,5.4
4,2625000,3101,10331,5.4
3,807500,3101,10331,5.4
4,,3101,10331,5.4
3,,3101,10331,5.4
3,2720000,3101,10331,5.4
2,780000,3101,10331,5.4
5,2320000,3101,10331,5.4
4,,3101,10331,5.4
3,1752000,3101,10331,5.4
2,671000,3101,10331,5.4
4,,3101,10331,5.4
3,1845500,3102,2671,7.3
4,,3102,2671,7.3
3,1775000,3102,2671,7.3
5,2375000,3102,2671,7.3
3,,3102,2671,7.3
4,,3173,8459,25.2
4,727000,3173,8459,25.2
3,651000,3137,4654,26
1,355000,3083,1414,12.1
1,350000,3083,1414,12.1
3,1180000,3012,1808,6.4
3,1170000,3012,1808,6.4
2,860000,3012,1808,6.4
3,330000,3337,3553,31.7
5,,3337,3553,31.7
3,389000,3337,3553,31.7
3,656000,3028,2004,15.5
3,630000,3975,2322,33.8
3,770000,3085,4168,12.7
3,810000,3085,4168,12.7
3,1210000,3085,4168,12.7
2,671000,3085,4168,12.7
2,630000,3085,4168,12.7
2,660000,3085,4168,12.7
4,1190000,3012,3873,6.4
3,,3144,4675,5.9
5,,3144,4675,5.9
4,,3144,4675,5.9
3,,3144,4675,5.9
3,1985000,3144,4675,5.9
3,,3144,4675,5.9
3,1740000,3145,8801,8.4
3,1479000,3145,8801,8.4
3,,3145,8801,8.4
4,2090000,3145,8801,8.4
5,6125000,3145,8801,8.4
4,,3145,8801,8.4
3,1700000,3145,8801,8.4
3,2100000,3145,8801,8.4
4,,3145,8801,8.4
4,,3145,8801,8.4
5,5100000,3145,8801,8.4
3,750000,3032,4918,4.3
3,,3032,4918,4.3
4,1765000,3032,4918,4.3
4,1101000,3032,4918,4.3
3,1101000,3032,4918,4.3
2,415000,3032,4918,4.3
5,1330000,3032,4918,4.3
2,651000,3204,2397,11.4
5,1860000,3204,2397,11.4
3,460000,3048,4704,17.4
2,363500,3048,4704,17.4
2,648000,3000,17496,0
2,730000,3000,17496,0
2,,3000,17496,0
3,865000,3000,17496,0
3,,3337,3600,31.7
3,393000,3338,4718,29.8
3,413000,3338,4718,29.8
4,540000,3338,4718,29.8
3,477500,3338,4718,29.8
3,375000,3337,6065,31.7
3,,3337,6065,31.7
5,2000000,3194,6162,20
1,385000,3194,6162,20
3,1165000,3194,6162,20
4,1470000,3194,6162,20
4,,3194,6162,20
3,650000,3194,6162,20
1,430000,3194,6162,20
4,609000,3754,5812,25.9
4,622000,3754,5812,25.9
4,,3754,5812,25.9
4,613000,3754,5812,25.9
4,840000,3754,5812,25.9
4,541000,3064,1158,20.6
3,1005000,3206,2019,3
4,,3206,2019,3
4,1835000,3206,2019,3
4,,3206,2019,3
3,561000,3082,10529,17.9
3,726000,3082,10529,17.9
3,744000,3082,10529,17.9
5,650000,3082,10529,17.9
5,800000,3082,10529,17.9
3,625000,3082,10529,17.9
4,750500,3082,10529,17.9
4,688000,3082,10529,17.9
3,705000,3082,10529,17.9
4,720000,3082,10529,17.9
3,755000,3082,10529,17.9
4,705000,3082,10529,17.9
3,467000,3082,10529,17.9
4,654000,3082,10529,17.9
3,1050000,3132,6871,17.2
3,910000,3132,6871,17.2
2,721000,3132,6871,17.2
16,5000000,3132,6871,17.2
3,1370000,3132,6871,17.2
5,1230000,3132,6871,17.2
3,1118000,3132,6871,17.2
5,1390000,3127,2079,10.2
3,1520000,3127,2079,10.2
2,550000,3127,2079,10.2
3,776500,3094,3891,16.2
3,1210000,3094,3891,16.2
3,627500,3094,3891,16.2
4,1375000,3094,3891,16.2
3,941000,3094,3891,16.2
2,601000,3039,6232,6.2
3,1635000,3039,6232,6.2
4,1380000,3189,2555,14.3
3,1050000,3189,2555,14.3
3,1305000,3189,2555,14.3
4,1440000,3189,2555,14.3
4,,3138,8280,26.5
3,870000,3138,8280,26.5
5,906000,3138,8280,26.5
4,,3138,8280,26.5
3,,3138,8280,26.5
3,870000,3195,3650,21.5
3,792000,3195,3650,21.5
3,1351000,3195,3650,21.5
4,1350000,3195,3650,21.5
3,1190000,3149,13366,14.2
2,750000,3149,13366,14.2
5,1696000,3149,13366,14.2
5,2105000,3149,13366,14.2
4,,3149,13366,14.2
3,,3149,13366,14.2
4,,3149,13366,14.2
4,1028000,3170,7113,18.8
3,678000,3170,7113,18.8
3,951000,3163,4442,10.1
2,,3163,4442,10.1
3,1720000,3163,4442,10.1
3,1610000,3163,4442,10.1
3,398000,3805,9376,34.1
3,960000,3015,5498,6.2
3,380000,3015,5498,6.2
3,932000,3015,5498,6.2
4,1400000,3015,5498,6.2
3,1230000,3042,2291,10.4
4,1190000,3042,2291,10.4
3,,3174,11806,22.7
3,,3174,11806,22.7
3,725000,3174,11806,22.7
3,635000,3174,11806,22.7
3,790000,3174,11806,22.7
3,1550000,3051,6821,1.8
2,,3051,6821,1.8
2,698000,3113,1058,21.1
3,,3070,11364,5.3
2,865000,3070,11364,5.3
2,843000,3070,11364,5.3
2,1175000,3070,11364,5.3
3,1400000,3070,11364,5.3
2,,3070,11364,5.3
4,1620000,3070,11364,5.3
3,1050000,3070,11364,5.3
4,2250000,3070,11364,5.3
3,1150000,3070,11364,5.3
4,2295000,3070,11364,5.3
1,381500,3070,11364,5.3
5,2210000,3070,11364,5.3
3,1491000,3131,4973,15.4
3,1200000,3131,4973,15.4
4,1237000,3131,4973,15.4
3,660000,3046,2651,11.2
4,985000,3166,3224,12.3
5,1225000,3166,2547,12.3
4,911000,3166,2547,12.3
4,986000,3167,3692,15.5
3,1000000,3167,3692,15.5
4,,3204,3578,11.4
3,1125000,3204,3578,11.4
4,1510000,3204,3578,11.4
3,,3204,3578,11.4
3,990000,3204,3578,11.4
5,490000,3810,17384,47.3
4,1875000,3195,5087,21.5
2,790000,3195,5087,21.5
3,1610000,3195,5087,21.5
2,677000,3195,5087,21.5
4,1270000,3195,5087,21.5
3,1400000,3195,5087,21.5
3,775000,3195,5087,21.5
2,520000,3195,5087,21.5
4,,3195,5087,21.5
4,1150000,3052,2309,1.8
3,745000,3044,7485,8.5
3,,3044,7485,8.5
3,710000,3044,7485,8.5
4,890000,3044,7485,8.5
3,740000,3044,7485,8.5
3,734000,3044,7485,8.5
4,1100000,3044,7485,8.5
3,659000,3197,3351,31.2
4,773000,3030,15542,14.7
4,617500,3030,15542,14.7
3,476500,3030,15542,14.7
3,590000,3030,15542,14.7
3,606000,3030,15542,14.7
4,490000,3030,15542,14.7
4,725000,3030,15542,14.7
4,771000,3030,15542,14.7
3,753000,3030,15542,14.7
3,608000,3030,15542,14.7
3,,3207,8648,3.5
3,2200000,3207,8648,3.5
3,,3207,8648,3.5
3,1920000,3207,8648,3.5
5,,3207,8648,3.5
3,1930000,3207,8648,3.5
1,585000,3207,8648,3.5
2,880000,3207,8648,3.5
2,,3207,8648,3.5
2,985000,3207,8648,3.5
3,1585000,3207,8648,3.5
2,,3207,8648,3.5
1,542000,3207,8648,3.5
1,571000,3207,8648,3.5
1,,3207,8648,3.5
3,1960000,3181,7717,4.6
2,1300000,3181,7717,4.6
1,418000,3181,7717,4.6
2,,3181,7717,4.6
4,,3181,7717,4.6
1,592000,3181,7717,4.6
1,,3181,7717,4.6
3,833000,3072,14577,8.4
4,1165000,3072,14577,8.4
4,1040000,3072,14577,8.4
2,935000,3072,14577,8.4
3,700000,3072,14577,8.4
2,960000,3072,14577,8.4
3,,3072,14577,8.4
3,,3072,14577,8.4
3,510000,3072,14577,8.4
3,1171000,3072,14577,8.4
4,1205000,3072,14577,8.4
4,2980000,3054,1008,3.5
3,1150000,3054,1008,3.5
2,1600000,3054,1008,3.5
2,938000,3054,1008,3.5
3,605000,3095,938,18
3,720000,3095,938,18
4,1210000,3073,21650,12
3,620000,3073,21650,12
3,907000,3073,21650,12
3,600000,3073,21650,12
2,595000,3073,21650,12
2,579000,3073,21650,12
2,690000,3073,21650,12
4,1181000,3073,21650,12
3,725000,3073,21650,12
4,925000,3073,21650,12
4,980000,3073,21650,12
3,981000,3073,21650,12
3,795000,3073,21650,12
3,750000,3073,21650,12
3,732500,3073,21650,12
3,1110000,3073,21650,12
2,440000,3073,21650,12
3,720000,3073,21650,12
4,950000,3073,21650,12
2,,3121,14949,2.4
2,1250000,3121,14949,2.4
3,915000,3121,14949,2.4
1,,3121,14949,2.4
2,660000,3121,14949,2.4
3,,3121,14949,2.4
4,926000,3134,7785,19.9
4,,3134,7785,19.9
5,,3134,7785,19.9
3,1180000,3134,7785,19.9
2,725000,3134,7785,19.9
3,914888,3135,4407,21.3
3,726000,3135,4407,21.3
3,1066000,3135,4407,21.3
3,1050000,3084,3540,8.9
3,1080000,3084,3540,8.9
3,1402000,3084,3540,8.9
4,,3178,11667,23.5
4,,3064,5833,20.6
3,522500,3064,5833,20.6
4,477000,3064,5833,20.6
3,550000,3064,5833,20.6
7,860000,3064,5833,20.6
5,,3977,1721,34.7
4,4600000,3191,4497,15.2
3,1235500,3191,4497,15.2
4,2750000,3191,4497,15.2
4,,3191,4497,15.2
3,1260000,3191,4497,15.2
3,1555000,3191,4497,15.2
3,1918000,3191,4497,15.2
3,1191500,3191,4497,15.2
3,,3198,8077,35.4
3,,3198,8077,35.4
3,,3011,2417,5.1
2,,3011,2417,5.1
3,1320000,3015,984,6.2
3,,3205,5943,1.9
3,,3205,5943,1.9
3,611000,3752,7969,20.5
4,620000,3752,7969,20.5
3,471000,3752,7969,20.5
3,433500,3752,7969,20.5
4,,3752,7969,20.5
3,1700000,3141,14887,2.7
2,1350000,3141,14887,2.7
3,1600000,3141,14887,2.7
1,,3141,14887,2.7
1,385000,3141,14887,2.7
3,,3141,14887,2.7
3,,3141,14887,2.7
7,,3141,14887,2.7
2,2200000,3141,14887,2.7
3,2400000,3141,14887,2.7
1,375000,3141,14887,2.7
3,2300000,3141,14887,2.7
2,792000,3141,14887,2.7
2,,3141,14887,2.7
1,340000,3141,14887,2.7
4,,3015,1223,6.2
1,,3015,1223,6.2
3,,3171,7412,20.8
3,,3171,7412,20.8
3,930000,3171,7412,20.8
2,520000,3172,4054,22.2
3,600000,3021,14042,14
2,460000,3021,14042,14
3,730000,3021,14042,14
3,785000,3021,14042,14
4,737000,3021,14042,14
3,,3021,14042,14
3,570000,3021,14042,14
3,360000,3021,14042,14
3,,3021,14042,14
2,587000,3182,13240,5
2,,3182,13240,5
1,467500,3182,13240,5
2,630000,3182,13240,5
4,1630000,3182,13240,5
3,2100000,3182,13240,5
2,,3182,13240,5
4,1960000,3041,3284,8.2
4,1470000,3041,3284,8.2
4,,3041,3284,8.2
4,1370000,3041,3284,8.2
4,1610000,3041,3284,8.2
3,880000,3041,3284,8.2
2,674000,3041,3284,8.2
3,566000,3429,14092,31.7
4,650000,3429,14092,31.7
4,711000,3429,14092,31.7
3,435000,3429,14092,31.7
3,530000,3429,14092,31.7
4,475000,3429,14092,31.7
3,1000000,3020,3755,10.5
3,761000,3020,3755,10.5
4,1050000,3020,3755,10.5
3,786000,3020,3755,10.5
3,693000,3020,3755,10.5
3,710000,3020,6763,10.5
3,770000,3020,6763,10.5
3,765000,3020,6763,10.5
4,427000,3020,6763,10.5
4,,3127,5457,10.2
5,2325000,3127,5457,10.2
4,3000000,3127,5457,10.2
5,2900000,3127,5457,10.2
2,645000,3127,5457,10.2
3,,3127,5457,10.2
5,3340000,3127,5457,10.2
4,,3127,5457,10.2
4,,3127,5457,10.2
2,825000,3127,5457,10.2
4,2100000,3127,5457,10.2
5,3650000,3127,5457,10.2
4,2725000,3127,5457,10.2
3,1745000,3127,5457,10.2
2,814000,3127,5457,10.2
5,645000,3037,3640,18
2,445000,3037,3640,18
3,525000,3029,10160,18.4
2,,3029,10160,18.4
4,790000,3037,4242,18
3,763000,3037,4242,18
3,610000,3037,4242,18
4,692000,3037,4242,18
4,640000,3037,4242,18
4,1300000,3106,6202,15.5
4,1290000,3106,6202,15.5
4,1326000,3106,6202,15.5
4,1200000,3106,6202,15.5
4,1200000,3106,6202,15.5
4,1700000,3106,6202,15.5
4,1450000,3106,6202,15.5
4,1240000,3106,6202,15.5
4,1275000,3106,6202,15.5
3,1020000,3107,5420,12.4
3,,3107,5420,12.4
4,1321000,3107,5420,12.4
4,1301000,3107,5420,12.4
3,1050000,3107,5420,12.4
6,1710000,3107,5420,12.4
4,,3107,5420,12.4
3,716000,3074,7955,15.3
3,672000,3074,7955,15.3
2,397500,3074,7955,15.3
3,,3074,7955,15.3
2,1170000,3071,8870,7
1,372000,3071,8870,7
2,785000,3071,8870,7
3,860000,3071,8870,7
2,972000,3071,8870,7
3,,3142,7217,4.1
3,1900000,3142,7217,4.1
5,,3142,7217,4.1
3,,3142,7217,4.1
2,610000,3142,7217,4.1
4,,3142,7217,4.1
3,2600000,3142,7217,4.1
3,650000,3043,3296,12.9
3,527000,3043,3296,12.9
3,1150000,3133,4181,17.2
4,,3133,4181,17.2
3,1070000,3133,4181,17.2
3,900000,3133,4181,17.2
4,1133000,3133,4181,17.2
4,,3133,4181,17.2
3,1060000,3133,4181,17.2
4,1122000,3133,4280,17.2
4,1500000,3133,4280,17.2
3,885000,3084,2698,8.9
3,820000,3084,2698,8.9
3,,3084,2698,8.9
4,980000,3084,2698,8.9
3,484000,3756,3988,44.2
4,952000,3152,5424,14.7
3,,3152,7082,14.7
5,,3087,2329,14.5
3,695000,3087,2329,14.5
3,740000,3087,2329,14.5
2,885000,3087,2329,14.5
3,,3030,16166,14.7
3,480000,3030,16166,14.7
3,441000,3030,16166,14.7
5,575000,3030,16166,14.7
4,645000,3030,16166,14.7
4,1600000,3012,5058,6.4
3,700000,3012,5058,6.4
3,881000,3012,5058,6.4
3,871000,3012,5058,6.4
2,1025000,3012,5058,6.4
4,1230000,3003,2230,3.1
1,520000,3003,2230,3.1
3,1190000,3003,2230,3.1
3,490000,3049,2474,16.5
3,625000,3049,2474,16.5
4,1235000,3150,7392,16.7
4,,3150,7392,16.7
4,615000,3027,1999,17.6
3,1460000,3016,6380,6.8
3,1651000,3016,6380,6.8
3,1690000,3016,6380,6.8
3,1777000,3016,6380,6.8
3,1260000,3016,6380,6.8
